datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,times,jitter_times,Weekday
2011-01-08 12:00:00,春,0,0,陰天,8.2,9.09,59,23.9994,8,90,98,12,2018-01-17T12:00:00Z,2018-01-17T12:16:00Z,Sat
2011-01-08 13:00:00,春,0,0,出太陽,8.2,9.09,44,22.0028,7,95,102,13,2018-01-17T13:00:00Z,2018-01-17T13:35:00Z,Sat
2011-01-08 14:00:00,春,0,0,出太陽,8.2,8.335,32,32.9975,12,83,95,14,2018-01-17T14:00:00Z,2018-01-17T14:28:00Z,Sat
2011-01-08 15:00:00,春,0,0,出太陽,8.2,8.335,32,30.0026,5,69,74,15,2018-01-17T15:00:00Z,2018-01-17T15:16:00Z,Sat
2011-01-08 16:00:00,春,0,0,出太陽,7.38,6.82,29,30.0026,8,68,76,16,2018-01-16T16:00:00Z,2018-01-16T16:33:00Z,Sat
2011-01-08 17:00:00,春,0,0,出太陽,6.56,6.06,37,36.9974,5,64,69,17,2018-01-16T17:00:00Z,2018-01-16T17:54:00Z,Sat
2011-01-08 18:00:00,春,0,0,出太陽,5.74,6.06,39,19.9995,3,52,55,18,2018-01-16T18:00:00Z,2018-01-16T18:53:00Z,Sat
2011-01-08 19:00:00,春,0,0,出太陽,5.74,6.06,36,16.9979,4,26,30,19,2018-01-16T19:00:00Z,2018-01-16T19:16:00Z,Sat
2011-01-08 20:00:00,春,0,0,出太陽,4.92,6.06,36,16.9979,0,28,28,20,2018-01-16T20:00:00Z,2018-01-16T20:19:00Z,Sat
2011-01-08 21:00:00,春,0,0,出太陽,4.92,5.305,39,23.9994,2,35,37,21,2018-01-16T21:00:00Z,2018-01-16T21:58:00Z,Sat
2011-01-08 22:00:00,春,0,0,出太陽,4.92,5.305,36,26.0027,1,33,34,22,2018-01-16T22:00:00Z,2018-01-16T22:37:00Z,Sat
2011-01-08 23:00:00,春,0,0,出太陽,4.1,3.03,39,30.0026,0,22,22,23,2018-01-16T23:00:00Z,2018-01-16T23:55:00Z,Sat
2011-01-09 00:00:00,春,0,0,出太陽,4.1,3.79,42,26.0027,1,24,25,0,2018-01-17T00:00:00Z,2018-01-17T00:28:00Z,Sun
2011-01-09 01:00:00,春,0,0,出太陽,4.1,3.03,42,31.0009,0,12,12,1,2018-01-17T01:00:00Z,2018-01-17T01:24:00Z,Sun
2011-01-09 02:00:00,春,0,0,出太陽,4.1,3.03,46,31.0009,0,11,11,2,2018-01-17T02:00:00Z,2018-01-17T02:39:00Z,Sun
2011-01-09 03:00:00,春,0,0,出太陽,4.1,3.79,46,27.9993,0,4,4,3,2018-01-17T03:00:00Z,2018-01-17T03:09:00Z,Sun
2011-01-09 04:00:00,春,0,0,出太陽,3.28,4.545,53,12.998,0,1,1,4,2018-01-17T04:00:00Z,2018-01-17T04:34:00Z,Sun
2011-01-09 05:00:00,春,0,0,出太陽,3.28,4.545,53,12.998,0,1,1,5,2018-01-17T05:00:00Z,2018-01-17T05:14:00Z,Sun
2011-01-09 06:00:00,春,0,0,出太陽,4.1,4.545,49,19.0012,0,1,1,6,2018-01-17T06:00:00Z,2018-01-17T06:57:00Z,Sun
2011-01-09 07:00:00,春,0,0,出太陽,3.28,4.545,53,12.998,1,5,6,7,2018-01-17T07:00:00Z,2018-01-17T07:35:00Z,Sun
2011-01-09 08:00:00,春,0,0,出太陽,4.1,4.545,49,19.0012,0,10,10,8,2018-01-17T08:00:00Z,2018-01-17T08:30:00Z,Sun
2011-01-09 09:00:00,春,0,0,出太陽,4.92,3.79,46,35.0008,0,19,19,9,2018-01-17T09:00:00Z,2018-01-17T09:24:00Z,Sun
2011-01-09 10:00:00,春,0,0,出太陽,5.74,5.305,43,26.0027,0,49,49,10,2018-01-17T10:00:00Z,2018-01-17T10:52:00Z,Sun
2011-01-09 11:00:00,春,0,0,出太陽,6.56,6.06,40,35.0008,2,47,49,11,2018-01-17T11:00:00Z,2018-01-17T11:21:00Z,Sun
2011-01-09 12:00:00,春,0,0,出太陽,7.38,6.82,37,30.0026,4,79,83,12,2018-01-17T12:00:00Z,2018-01-17T12:17:00Z,Sun
2011-01-09 13:00:00,春,0,0,出太陽,8.2,8.335,34,30.0026,6,69,75,13,2018-01-17T13:00:00Z,2018-01-17T13:10:00Z,Sun
2011-01-09 14:00:00,春,0,0,出太陽,9.02,9.09,32,31.0009,8,64,72,14,2018-01-17T14:00:00Z,2018-01-17T14:10:00Z,Sun
2011-01-09 15:00:00,春,0,0,出太陽,9.02,9.85,35,23.9994,5,77,82,15,2018-01-17T15:00:00Z,2018-01-17T15:28:00Z,Sun
2011-01-09 16:00:00,春,0,0,出太陽,8.2,8.335,34,30.0026,13,79,92,16,2018-01-16T16:00:00Z,2018-01-16T16:15:00Z,Sun
2011-01-09 17:00:00,春,0,0,出太陽,7.38,7.575,37,26.0027,3,59,62,17,2018-01-16T17:00:00Z,2018-01-16T17:13:00Z,Sun
2011-01-09 18:00:00,春,0,0,出太陽,6.56,6.82,40,22.0028,4,44,48,18,2018-01-16T18:00:00Z,2018-01-16T18:40:00Z,Sun
2011-01-09 19:00:00,春,0,0,出太陽,6.56,6.82,43,22.0028,1,40,41,19,2018-01-16T19:00:00Z,2018-01-16T19:03:00Z,Sun
2011-01-09 20:00:00,春,0,0,出太陽,5.74,6.06,46,16.9979,0,38,38,20,2018-01-16T20:00:00Z,2018-01-16T20:41:00Z,Sun
2011-01-09 21:00:00,春,0,0,出太陽,5.74,5.305,46,27.9993,1,19,20,21,2018-01-16T21:00:00Z,2018-01-16T21:21:00Z,Sun
2011-01-09 22:00:00,春,0,0,出太陽,5.74,6.06,46,19.9995,5,10,15,22,2018-01-16T22:00:00Z,2018-01-16T22:24:00Z,Sun
2011-01-09 23:00:00,春,0,0,出太陽,4.92,6.82,50,12.998,0,6,6,23,2018-01-16T23:00:00Z,2018-01-16T23:48:00Z,Sun
2011-01-10 00:00:00,春,0,1,出太陽,4.92,6.06,50,19.0012,2,3,5,0,2018-01-17T00:00:00Z,2018-01-17T00:54:00Z,Mon
2011-01-10 01:00:00,春,0,1,出太陽,4.92,6.06,50,19.0012,1,0,1,1,2018-01-17T01:00:00Z,2018-01-17T01:17:00Z,Mon
2011-01-10 02:00:00,春,0,1,出太陽,4.92,6.06,50,15.0013,0,3,3,2,2018-01-17T02:00:00Z,2018-01-17T02:57:00Z,Mon
2011-01-10 03:00:00,春,0,1,出太陽,4.92,6.06,50,15.0013,0,1,1,3,2018-01-17T03:00:00Z,2018-01-17T03:43:00Z,Mon
2011-01-10 04:00:00,春,0,1,出太陽,4.1,6.06,54,8.9981,1,2,3,4,2018-01-17T04:00:00Z,2018-01-17T04:40:00Z,Mon
2011-01-10 05:00:00,春,0,1,出太陽,4.1,5.305,54,16.9979,0,3,3,5,2018-01-17T05:00:00Z,2018-01-17T05:03:00Z,Mon
2011-01-10 06:00:00,春,0,1,出太陽,4.92,6.06,50,19.0012,0,31,31,6,2018-01-17T06:00:00Z,2018-01-17T06:23:00Z,Mon
2011-01-10 07:00:00,春,0,1,出太陽,4.92,6.06,50,15.0013,2,75,77,7,2018-01-17T07:00:00Z,2018-01-17T07:28:00Z,Mon
2011-01-10 08:00:00,春,0,1,陰天,4.92,6.06,50,19.0012,4,184,188,8,2018-01-17T08:00:00Z,2018-01-17T08:33:00Z,Mon
2011-01-10 09:00:00,春,0,1,陰天,5.74,6.06,50,16.9979,2,92,94,9,2018-01-17T09:00:00Z,2018-01-17T09:41:00Z,Mon
2011-01-10 10:00:00,春,0,1,陰天,5.74,6.06,50,19.9995,0,31,31,10,2018-01-17T10:00:00Z,2018-01-17T10:54:00Z,Mon
2011-01-10 11:00:00,春,0,1,陰天,6.56,6.82,47,19.0012,2,28,30,11,2018-01-17T11:00:00Z,2018-01-17T11:36:00Z,Mon
2011-01-10 12:00:00,春,0,1,陰天,8.2,9.09,40,19.0012,5,47,52,12,2018-01-17T12:00:00Z,2018-01-17T12:25:00Z,Mon
2011-01-10 13:00:00,春,0,1,陰天,8.2,9.09,40,19.0012,4,50,54,13,2018-01-17T13:00:00Z,2018-01-17T13:32:00Z,Mon
2011-01-10 14:00:00,春,0,1,陰天,8.2,9.85,40,15.0013,0,47,47,14,2018-01-17T14:00:00Z,2018-01-17T14:03:00Z,Mon
2011-01-10 15:00:00,春,0,1,陰天,8.2,9.85,40,15.0013,2,43,45,15,2018-01-17T15:00:00Z,2018-01-17T15:15:00Z,Mon
2011-01-10 16:00:00,春,0,1,出太陽,8.2,10.605,40,8.9981,4,70,74,16,2018-01-16T16:00:00Z,2018-01-16T16:23:00Z,Mon
2011-01-10 17:00:00,春,0,1,出太陽,8.2,11.365,40,7.0015,4,174,178,17,2018-01-16T17:00:00Z,2018-01-16T17:12:00Z,Mon
2011-01-10 18:00:00,春,0,1,出太陽,8.2,9.85,40,15.0013,1,154,155,18,2018-01-16T18:00:00Z,2018-01-16T18:49:00Z,Mon
2011-01-10 19:00:00,春,0,1,出太陽,6.56,8.335,47,11.0014,3,92,95,19,2018-01-16T19:00:00Z,2018-01-16T19:09:00Z,Mon
2011-01-10 20:00:00,春,0,1,出太陽,6.56,8.335,50,11.0014,1,73,74,20,2018-01-16T20:00:00Z,2018-01-16T20:47:00Z,Mon
2011-01-10 21:00:00,春,0,1,出太陽,5.74,6.82,59,12.998,1,37,38,21,2018-01-16T21:00:00Z,2018-01-16T21:32:00Z,Mon
2011-01-10 22:00:00,春,0,1,出太陽,5.74,7.575,59,11.0014,2,22,24,22,2018-01-16T22:00:00Z,2018-01-16T22:39:00Z,Mon
2011-01-10 23:00:00,春,0,1,出太陽,5.74,7.575,59,11.0014,0,18,18,23,2018-01-16T23:00:00Z,2018-01-16T23:10:00Z,Mon
2011-01-11 00:00:00,春,0,1,出太陽,5.74,8.335,59,7.0015,2,10,12,0,2018-01-17T00:00:00Z,2018-01-17T00:37:00Z,Tues
2011-01-11 01:00:00,春,0,1,出太陽,5.74,7.575,59,11.0014,0,3,3,1,2018-01-17T01:00:00Z,2018-01-17T01:18:00Z,Tues
2011-01-11 02:00:00,春,0,1,陰天,6.56,7.575,55,12.998,0,3,3,2,2018-01-17T02:00:00Z,2018-01-17T02:43:00Z,Tues
2011-01-11 05:00:00,春,0,1,陰天,6.56,9.09,55,8.9981,0,6,6,5,2018-01-17T05:00:00Z,2018-01-17T05:24:00Z,Tues
2011-01-11 06:00:00,春,0,1,陰天,6.56,9.09,55,8.9981,0,27,27,6,2018-01-17T06:00:00Z,2018-01-17T06:57:00Z,Tues
2011-01-11 07:00:00,春,0,1,陰天,6.56,11.365,55,0,2,97,99,7,2018-01-17T07:00:00Z,2018-01-17T07:57:00Z,Tues
2011-01-11 08:00:00,春,0,1,陰天,7.38,10.605,51,6.0032,3,214,217,8,2018-01-17T08:00:00Z,2018-01-17T08:43:00Z,Tues
2011-01-11 09:00:00,春,0,1,陰天,7.38,9.85,51,11.0014,3,127,130,9,2018-01-17T09:00:00Z,2018-01-17T09:15:00Z,Tues
2011-01-11 10:00:00,春,0,1,陰天,8.2,10.605,51,11.0014,3,51,54,10,2018-01-17T10:00:00Z,2018-01-17T10:13:00Z,Tues
2011-01-11 11:00:00,春,0,1,陰天,8.2,10.605,47,8.9981,4,31,35,11,2018-01-17T11:00:00Z,2018-01-17T11:35:00Z,Tues
2011-01-11 12:00:00,春,0,1,陰天,8.2,11.365,51,7.0015,2,55,57,12,2018-01-17T12:00:00Z,2018-01-17T12:16:00Z,Tues
2011-01-11 13:00:00,春,0,1,陰天,8.2,11.365,59,6.0032,6,46,52,13,2018-01-17T13:00:00Z,2018-01-17T13:31:00Z,Tues
2011-01-11 14:00:00,春,0,1,陰天,8.2,11.365,59,6.0032,3,60,63,14,2018-01-17T14:00:00Z,2018-01-17T14:46:00Z,Tues
2011-01-11 15:00:00,春,0,1,陰天,6.56,9.85,80,6.0032,2,45,47,15,2018-01-17T15:00:00Z,2018-01-17T15:10:00Z,Tues
2011-01-11 16:00:00,春,0,1,陰天,6.56,7.575,86,15.0013,4,72,76,16,2018-01-16T16:00:00Z,2018-01-16T16:24:00Z,Tues
2011-01-11 17:00:00,春,0,1,陰天,6.56,7.575,86,15.0013,6,130,136,17,2018-01-16T17:00:00Z,2018-01-16T17:28:00Z,Tues
2011-01-11 18:00:00,春,0,1,雨天,6.56,9.09,93,7.0015,1,94,95,18,2018-01-16T18:00:00Z,2018-01-16T18:51:00Z,Tues
2011-01-11 19:00:00,春,0,1,雨天,6.56,11.365,93,0,0,51,51,19,2018-01-16T19:00:00Z,2018-01-16T19:55:00Z,Tues
2011-01-11 20:00:00,春,0,1,雨天,6.56,7.575,93,12.998,0,32,32,20,2018-01-16T20:00:00Z,2018-01-16T20:52:00Z,Tues
2011-01-11 21:00:00,春,0,1,雨天,6.56,9.85,86,6.0032,0,20,20,21,2018-01-16T21:00:00Z,2018-01-16T21:40:00Z,Tues
2011-01-11 22:00:00,春,0,1,雨天,6.56,9.09,93,7.0015,1,28,29,22,2018-01-16T22:00:00Z,2018-01-16T22:56:00Z,Tues
2011-01-11 23:00:00,春,0,1,雨天,6.56,9.85,93,6.0032,1,18,19,23,2018-01-16T23:00:00Z,2018-01-16T23:30:00Z,Tues
2011-01-12 00:00:00,春,0,1,陰天,6.56,9.85,86,6.0032,0,7,7,0,2018-01-17T00:00:00Z,2018-01-17T00:34:00Z,Wed
2011-01-12 01:00:00,春,0,1,陰天,6.56,9.09,86,7.0015,0,6,6,1,2018-01-17T01:00:00Z,2018-01-17T01:20:00Z,Wed
2011-01-12 02:00:00,春,0,1,出太陽,5.74,7.575,86,8.9981,0,1,1,2,2018-01-17T02:00:00Z,2018-01-17T02:20:00Z,Wed
2011-01-12 05:00:00,春,0,1,出太陽,5.74,7.575,86,11.0014,0,5,5,5,2018-01-17T05:00:00Z,2018-01-17T05:01:00Z,Wed
2011-01-12 06:00:00,春,0,1,出太陽,4.92,7.575,93,8.9981,0,16,16,6,2018-01-17T06:00:00Z,2018-01-17T06:30:00Z,Wed
2011-01-12 07:00:00,春,0,1,出太陽,5.74,7.575,69,8.9981,0,54,54,7,2018-01-17T07:00:00Z,2018-01-17T07:51:00Z,Wed
2011-01-12 08:00:00,春,0,1,出太陽,6.56,8.335,59,11.0014,3,125,128,8,2018-01-17T08:00:00Z,2018-01-17T08:00:00Z,Wed
2011-01-12 09:00:00,春,0,1,出太陽,6.56,6.82,59,22.0028,3,78,81,9,2018-01-17T09:00:00Z,2018-01-17T09:04:00Z,Wed
2011-01-12 10:00:00,春,0,1,出太陽,7.38,9.09,55,15.0013,0,39,39,10,2018-01-17T10:00:00Z,2018-01-17T10:10:00Z,Wed
2011-01-12 11:00:00,春,0,1,出太陽,8.2,9.09,51,26.0027,3,32,35,11,2018-01-17T11:00:00Z,2018-01-17T11:45:00Z,Wed
2011-01-12 12:00:00,春,0,1,出太陽,8.2,7.575,47,39.0007,3,52,55,12,2018-01-17T12:00:00Z,2018-01-17T12:43:00Z,Wed
2011-01-12 13:00:00,春,0,1,出太陽,9.02,9.85,44,23.9994,0,49,49,13,2018-01-17T13:00:00Z,2018-01-17T13:57:00Z,Wed
2011-01-12 14:00:00,春,0,1,出太陽,8.2,9.09,47,22.0028,0,44,44,14,2018-01-17T14:00:00Z,2018-01-17T14:28:00Z,Wed
2011-01-12 15:00:00,春,0,1,出太陽,8.2,8.335,47,27.9993,1,48,49,15,2018-01-17T15:00:00Z,2018-01-17T15:04:00Z,Wed
2011-01-12 16:00:00,春,0,1,出太陽,9.02,9.85,44,22.0028,5,63,68,16,2018-01-16T16:00:00Z,2018-01-16T16:38:00Z,Wed
2011-01-12 17:00:00,春,0,1,出太陽,8.2,9.09,47,23.9994,0,139,139,17,2018-01-16T17:00:00Z,2018-01-16T17:45:00Z,Wed
2011-01-12 18:00:00,春,0,1,出太陽,8.2,7.575,47,35.0008,2,135,137,18,2018-01-16T18:00:00Z,2018-01-16T18:08:00Z,Wed
2011-01-12 19:00:00,春,0,1,出太陽,7.38,7.575,47,27.9993,1,82,83,19,2018-01-16T19:00:00Z,2018-01-16T19:23:00Z,Wed
2011-01-12 20:00:00,春,0,1,出太陽,6.56,6.82,50,22.0028,2,54,56,20,2018-01-16T20:00:00Z,2018-01-16T20:13:00Z,Wed
2011-01-12 21:00:00,春,0,1,出太陽,6.56,6.82,55,22.0028,0,57,57,21,2018-01-16T21:00:00Z,2018-01-16T21:03:00Z,Wed
2011-01-12 22:00:00,春,0,1,出太陽,6.56,6.06,55,30.0026,1,32,33,22,2018-01-16T22:00:00Z,2018-01-16T22:23:00Z,Wed
2011-01-12 23:00:00,春,0,1,出太陽,5.74,5.305,59,27.9993,1,19,20,23,2018-01-16T23:00:00Z,2018-01-16T23:04:00Z,Wed
2011-01-13 00:00:00,春,0,1,出太陽,5.74,6.06,59,19.0012,1,6,7,0,2018-01-17T00:00:00Z,2018-01-17T00:13:00Z,Thurs
2011-01-13 01:00:00,春,0,1,出太陽,5.74,6.06,50,19.0012,0,2,2,1,2018-01-17T01:00:00Z,2018-01-17T01:03:00Z,Thurs
2011-01-13 02:00:00,春,0,1,出太陽,5.74,6.06,50,23.9994,0,2,2,2,2018-01-17T02:00:00Z,2018-01-17T02:40:00Z,Thurs
2011-01-13 03:00:00,春,0,1,出太陽,5.74,6.06,50,22.0028,0,3,3,3,2018-01-17T03:00:00Z,2018-01-17T03:18:00Z,Thurs
2011-01-13 04:00:00,春,0,1,出太陽,5.74,6.06,50,16.9979,0,4,4,4,2018-01-17T04:00:00Z,2018-01-17T04:06:00Z,Thurs
2011-01-13 05:00:00,春,0,1,出太陽,5.74,6.06,50,19.9995,0,3,3,5,2018-01-17T05:00:00Z,2018-01-17T05:04:00Z,Thurs
2011-01-13 06:00:00,春,0,1,出太陽,4.92,7.575,54,8.9981,0,28,28,6,2018-01-17T06:00:00Z,2018-01-17T06:52:00Z,Thurs
2011-01-13 07:00:00,春,0,1,出太陽,4.92,7.575,54,8.9981,0,72,72,7,2018-01-17T07:00:00Z,2018-01-17T07:45:00Z,Thurs
2011-01-13 08:00:00,春,0,1,出太陽,5.74,6.82,50,12.998,5,197,202,8,2018-01-17T08:00:00Z,2018-01-17T08:48:00Z,Thurs
2011-01-13 09:00:00,春,0,1,出太陽,5.74,6.06,50,22.0028,2,137,139,9,2018-01-17T09:00:00Z,2018-01-17T09:58:00Z,Thurs
2011-01-13 10:00:00,春,0,1,陰天,6.56,6.82,50,23.9994,2,36,38,10,2018-01-17T10:00:00Z,2018-01-17T10:06:00Z,Thurs
2011-01-13 11:00:00,春,0,1,陰天,8.2,8.335,44,30.0026,4,33,37,11,2018-01-17T11:00:00Z,2018-01-17T11:06:00Z,Thurs
2011-01-13 12:00:00,春,0,1,出太陽,8.2,8.335,44,27.9993,3,49,52,12,2018-01-17T12:00:00Z,2018-01-17T12:47:00Z,Thurs
2011-01-13 13:00:00,春,0,1,出太陽,9.02,9.85,41,30.0026,2,81,83,13,2018-01-17T13:00:00Z,2018-01-17T13:46:00Z,Thurs
2011-01-13 14:00:00,春,0,1,出太陽,9.02,9.85,41,26.0027,3,39,42,14,2018-01-17T14:00:00Z,2018-01-17T14:01:00Z,Thurs
2011-01-13 15:00:00,春,0,1,出太陽,9.84,10.605,38,19.9995,5,55,60,15,2018-01-17T15:00:00Z,2018-01-17T15:46:00Z,Thurs
2011-01-13 16:00:00,春,0,1,出太陽,9.84,10.605,38,23.9994,2,76,78,16,2018-01-16T16:00:00Z,2018-01-16T16:43:00Z,Thurs
2011-01-13 17:00:00,春,0,1,出太陽,8.2,9.09,40,19.0012,4,158,162,17,2018-01-16T17:00:00Z,2018-01-16T17:37:00Z,Thurs
2011-01-13 18:00:00,春,0,1,出太陽,8.2,9.09,40,22.0028,3,141,144,18,2018-01-16T18:00:00Z,2018-01-16T18:28:00Z,Thurs
2011-01-13 19:00:00,春,0,1,出太陽,6.56,7.575,47,16.9979,1,98,99,19,2018-01-16T19:00:00Z,2018-01-16T19:09:00Z,Thurs
2011-01-13 20:00:00,春,0,1,出太陽,6.56,7.575,47,15.0013,0,64,64,20,2018-01-16T20:00:00Z,2018-01-16T20:00:00Z,Thurs
2011-01-13 21:00:00,春,0,1,出太陽,5.74,6.06,46,19.9995,0,40,40,21,2018-01-16T21:00:00Z,2018-01-16T21:27:00Z,Thurs
2011-01-13 22:00:00,春,0,1,出太陽,5.74,6.06,46,22.0028,0,30,30,22,2018-01-16T22:00:00Z,2018-01-16T22:29:00Z,Thurs
2011-01-13 23:00:00,春,0,1,出太陽,4.92,6.82,50,12.998,1,14,15,23,2018-01-16T23:00:00Z,2018-01-16T23:23:00Z,Thurs
2011-01-14 00:00:00,春,0,1,出太陽,4.92,6.82,50,12.998,0,14,14,0,2018-01-17T00:00:00Z,2018-01-17T00:27:00Z,Fri
2011-01-14 01:00:00,春,0,1,出太陽,4.1,6.06,54,11.0014,0,5,5,1,2018-01-17T01:00:00Z,2018-01-17T01:42:00Z,Fri
2011-01-14 02:00:00,春,0,1,出太陽,4.1,6.06,54,8.9981,0,1,1,2,2018-01-17T02:00:00Z,2018-01-17T02:03:00Z,Fri
2011-01-14 03:00:00,春,0,1,出太陽,4.1,6.82,54,7.0015,0,1,1,3,2018-01-17T03:00:00Z,2018-01-17T03:21:00Z,Fri
2011-01-14 05:00:00,春,0,1,出太陽,4.1,6.82,54,6.0032,0,8,8,5,2018-01-17T05:00:00Z,2018-01-17T05:47:00Z,Fri
2011-01-14 06:00:00,春,0,1,出太陽,4.1,9.09,54,0,0,17,17,6,2018-01-17T06:00:00Z,2018-01-17T06:49:00Z,Fri
2011-01-14 07:00:00,春,0,1,出太陽,4.1,6.06,74,11.0014,0,70,70,7,2018-01-17T07:00:00Z,2018-01-17T07:14:00Z,Fri
2011-01-14 08:00:00,春,0,1,出太陽,4.92,8.335,68,0,2,156,158,8,2018-01-17T08:00:00Z,2018-01-17T08:21:00Z,Fri
2011-01-14 09:00:00,春,0,1,出太陽,5.74,7.575,69,8.9981,0,117,117,9,2018-01-17T09:00:00Z,2018-01-17T09:51:00Z,Fri
2011-01-14 10:00:00,春,0,1,出太陽,7.38,9.09,55,12.998,4,40,44,10,2018-01-17T10:00:00Z,2018-01-17T10:50:00Z,Fri
2011-01-14 11:00:00,春,0,1,出太陽,7.38,8.335,51,19.0012,6,47,53,11,2018-01-17T11:00:00Z,2018-01-17T11:17:00Z,Fri
2011-01-14 12:00:00,春,0,1,出太陽,8.2,9.85,44,16.9979,2,59,61,12,2018-01-17T12:00:00Z,2018-01-17T12:09:00Z,Fri
2011-01-14 13:00:00,春,0,1,出太陽,9.02,9.85,37,26.0027,4,73,77,13,2018-01-17T13:00:00Z,2018-01-17T13:42:00Z,Fri
2011-01-14 14:00:00,春,0,1,出太陽,9.02,10.605,41,19.0012,5,59,64,14,2018-01-17T14:00:00Z,2018-01-17T14:06:00Z,Fri
2011-01-14 15:00:00,春,0,1,出太陽,9.84,12.12,38,11.0014,9,59,68,15,2018-01-17T15:00:00Z,2018-01-17T15:02:00Z,Fri
2011-01-14 16:00:00,春,0,1,出太陽,9.02,12.12,41,7.0015,3,87,90,16,2018-01-16T16:00:00Z,2018-01-16T16:59:00Z,Fri
2011-01-14 17:00:00,春,0,1,出太陽,9.02,11.365,41,11.0014,4,155,159,17,2018-01-16T17:00:00Z,2018-01-16T17:02:00Z,Fri
2011-01-14 18:00:00,春,0,1,出太陽,8.2,12.88,47,0,5,134,139,18,2018-01-16T18:00:00Z,2018-01-16T18:20:00Z,Fri
2011-01-14 19:00:00,春,0,1,出太陽,6.56,9.85,59,6.0032,3,89,92,19,2018-01-16T19:00:00Z,2018-01-16T19:54:00Z,Fri
2011-01-14 20:00:00,春,0,1,出太陽,7.38,12.12,59,0,0,68,68,20,2018-01-16T20:00:00Z,2018-01-16T20:36:00Z,Fri
2011-01-14 21:00:00,春,0,1,出太陽,6.56,11.365,69,0,4,48,52,21,2018-01-16T21:00:00Z,2018-01-16T21:17:00Z,Fri
2011-01-14 22:00:00,春,0,1,陰天,6.56,11.365,69,0,2,34,36,22,2018-01-16T22:00:00Z,2018-01-16T22:44:00Z,Fri
2011-01-14 23:00:00,春,0,1,陰天,7.38,12.12,55,0,1,26,27,23,2018-01-16T23:00:00Z,2018-01-16T23:49:00Z,Fri
2011-01-15 00:00:00,春,0,0,出太陽,7.38,12.12,55,0,3,25,28,0,2018-01-17T00:00:00Z,2018-01-17T00:19:00Z,Sat
2011-01-15 01:00:00,春,0,0,陰天,6.56,9.85,59,6.0032,2,18,20,1,2018-01-17T01:00:00Z,2018-01-17T01:29:00Z,Sat
2011-01-15 02:00:00,春,0,0,陰天,6.56,9.85,59,6.0032,0,12,12,2,2018-01-17T02:00:00Z,2018-01-17T02:41:00Z,Sat
2011-01-15 03:00:00,春,0,0,陰天,6.56,11.365,59,0,1,7,8,3,2018-01-17T03:00:00Z,2018-01-17T03:38:00Z,Sat
2011-01-15 04:00:00,春,0,0,陰天,6.56,11.365,59,0,0,5,5,4,2018-01-17T04:00:00Z,2018-01-17T04:38:00Z,Sat
2011-01-15 05:00:00,春,0,0,出太陽,6.56,11.365,59,0,0,1,1,5,2018-01-17T05:00:00Z,2018-01-17T05:58:00Z,Sat
2011-01-15 06:00:00,春,0,0,出太陽,5.74,8.335,63,7.0015,1,2,3,6,2018-01-17T06:00:00Z,2018-01-17T06:24:00Z,Sat
2011-01-15 07:00:00,春,0,0,出太陽,5.74,10.605,63,0,1,9,10,7,2018-01-17T07:00:00Z,2018-01-17T07:07:00Z,Sat
2011-01-15 08:00:00,春,0,0,出太陽,5.74,7.575,63,8.9981,1,22,23,8,2018-01-17T08:00:00Z,2018-01-17T08:31:00Z,Sat
2011-01-15 09:00:00,春,0,0,出太陽,6.56,9.09,64,8.9981,2,31,33,9,2018-01-17T09:00:00Z,2018-01-17T09:13:00Z,Sat
2011-01-15 10:00:00,春,0,0,出太陽,7.38,9.85,59,11.0014,2,57,59,10,2018-01-17T10:00:00Z,2018-01-17T10:29:00Z,Sat
2011-01-15 11:00:00,春,0,0,出太陽,8.2,9.85,55,15.0013,18,54,72,11,2018-01-17T11:00:00Z,2018-01-17T11:22:00Z,Sat
2011-01-15 12:00:00,春,0,0,出太陽,9.84,11.365,48,15.0013,15,74,89,12,2018-01-17T12:00:00Z,2018-01-17T12:58:00Z,Sat
2011-01-15 13:00:00,春,0,0,出太陽,11.48,12.88,38,19.9995,21,80,101,13,2018-01-17T13:00:00Z,2018-01-17T13:23:00Z,Sat
2011-01-15 14:00:00,春,0,0,出太陽,12.3,14.395,39,19.0012,26,92,118,14,2018-01-17T14:00:00Z,2018-01-17T14:14:00Z,Sat
2011-01-15 15:00:00,春,0,0,陰天,13.12,15.91,36,12.998,21,108,129,15,2018-01-17T15:00:00Z,2018-01-17T15:37:00Z,Sat
2011-01-15 16:00:00,春,0,0,陰天,13.94,16.665,34,12.998,33,95,128,16,2018-01-16T16:00:00Z,2018-01-16T16:08:00Z,Sat
2011-01-15 17:00:00,春,0,0,陰天,13.12,15.15,36,19.0012,29,54,83,17,2018-01-16T17:00:00Z,2018-01-16T17:57:00Z,Sat
2011-01-15 18:00:00,春,0,0,陰天,12.3,14.395,45,16.9979,15,69,84,18,2018-01-16T18:00:00Z,2018-01-16T18:30:00Z,Sat
2011-01-15 19:00:00,春,0,0,陰天,13.12,15.15,39,16.9979,14,60,74,19,2018-01-16T19:00:00Z,2018-01-16T19:10:00Z,Sat
2011-01-15 20:00:00,春,0,0,陰天,13.12,15.15,39,16.9979,6,35,41,20,2018-01-16T20:00:00Z,2018-01-16T20:37:00Z,Sat
2011-01-15 21:00:00,春,0,0,陰天,13.12,15.15,39,15.0013,6,51,57,21,2018-01-16T21:00:00Z,2018-01-16T21:58:00Z,Sat
